Promedio horarios de wspPromedio horarios de wsp
Fecha,Hora,ACO,AJU,ATI,CAM,CES,MON,CHO,COY,CUA,CUT,FAC,HGM,IMP,IZT,LLA,LPR,MER,NEZ,PED,PLA,SAG,SFE,SJA,SUR,TAC,TAH,TEC,TLA,TLI,TPN,UAX,UIZ,VIF,XAL,
05-08-2009,18,nr,nr,nr,nr,nr,2.7,nr,nr,nr,nr,6,nr,nr,nr,nr,nr,3.1,nr,5.5,4.7,4.6,nr,nr,6.2,nr,2.6,nr,4.8,nr,nr,nr,nr,6.8,3.9,
05-08-2009,19,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.2,nr,1,1.7,3.2,nr,nr,2.5,nr,0.6,nr,3.3,nr,nr,nr,nr,6.6,2.8,
05-08-2009,20,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.7,nr,1.7,1.4,0.8,nr,nr,1.8,nr,1.3,nr,1.5,nr,nr,nr,nr,4.8,1.6,
05-08-2009,21,nr,nr,nr,nr,nr,1.8,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.5,nr,1.8,1.5,2,nr,nr,2,nr,1.4,nr,0.2,nr,nr,nr,nr,3.6,0.8,
05-08-2009,22,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,0.9,nr,1.7,1.4,2.6,nr,nr,1.5,nr,1.1,nr,3.1,nr,nr,nr,nr,2.5,2.1,
05-08-2009,23,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,1.2,nr,1.6,1.5,2.8,nr,nr,2.3,nr,1.7,nr,2.8,nr,nr,nr,nr,2.7,2.5,
05-08-2009,24,nr,nr,nr,nr,nr,1.5,nr,nr,nr,nr,2.7,nr,nr,nr,nr,nr,2,nr,1.3,1.5,2.3,nr,nr,2.2,nr,0.4,nr,2.7,nr,nr,nr,nr,2,1.9,
06-08-2009,1,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,2.9,nr,nr,nr,nr,nr,2,nr,0.7,1.5,2.5,nr,nr,2.4,nr,0.2,nr,2.8,nr,nr,nr,nr,1.6,1.7,
06-08-2009,2,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,2.9,nr,nr,nr,nr,nr,2.1,nr,1.6,1.8,2.7,nr,nr,3.2,nr,3.1,nr,2.7,nr,nr,nr,nr,1.5,0.8,
06-08-2009,3,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,2.3,nr,1.7,1.5,2.1,nr,nr,2.5,nr,2.9,nr,2.8,nr,nr,nr,nr,1.8,0.4,
06-08-2009,4,nr,nr,nr,nr,nr,0.9,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,1.9,nr,1.3,1.1,2.2,nr,nr,2.4,nr,3,nr,2.8,nr,nr,nr,nr,1,0.5,
06-08-2009,5,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,2.1,nr,0.6,0.6,2.7,nr,nr,1.4,nr,1.6,nr,2,nr,nr,nr,nr,0.4,0.9,
06-08-2009,6,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.1,nr,0.3,0.5,2.2,nr,nr,0.9,nr,2.4,nr,1.8,nr,nr,nr,nr,1.1,1,
06-08-2009,7,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.7,nr,1.7,1.2,1.7,nr,nr,1,nr,2.1,nr,1.6,nr,nr,nr,nr,1.4,0.7,
06-08-2009,8,nr,nr,nr,nr,nr,0.9,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.2,nr,1.1,1,0.9,nr,nr,0.5,nr,0.2,nr,1.5,nr,nr,nr,nr,1.6,0.7,
06-08-2009,9,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,0.9,nr,1.4,1.2,2.4,nr,nr,0.6,nr,1.4,nr,2.1,nr,nr,nr,nr,1.8,1.3,
06-08-2009,10,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.7,nr,0.9,1.1,1.3,nr,nr,0.7,nr,1.8,nr,0.8,nr,nr,nr,nr,1,0.4,
06-08-2009,11,nr,nr,nr,nr,nr,0.9,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.6,nr,1,1,1.6,nr,nr,0.8,nr,1.6,nr,0.5,nr,nr,nr,nr,0.7,1.5,
06-08-2009,12,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,nr,nr,1.5,1.2,1.1,nr,nr,0.7,nr,1.6,nr,1,nr,nr,nr,nr,1,0.6,
06-08-2009,13,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.3,nr,1.1,0.7,0.5,nr,nr,0.9,nr,1.5,nr,1.3,nr,nr,nr,nr,0.1,1.2,
06-08-2009,14,nr,nr,nr,nr,nr,0.9,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.4,nr,1.9,0.8,1.3,nr,nr,0.9,nr,2,nr,0.6,nr,nr,nr,nr,0.7,0.1,
06-08-2009,15,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.2,nr,1,0.7,1.1,nr,nr,1.3,nr,2.3,nr,1.1,nr,nr,nr,nr,1,1.1,
06-08-2009,16,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,1.3,nr,0.8,0.9,4.1,nr,nr,0.8,nr,2.7,nr,2.8,nr,nr,nr,nr,2.3,3.8,
06-08-2009,17,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,1.8,nr,1.6,1.7,2.2,nr,nr,1.9,nr,1.4,nr,1.7,nr,nr,nr,nr,1.1,1.6,
06-08-2009,18,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,0.2,nr,2.5,1.2,3.6,nr,nr,1.7,nr,1.2,nr,2.9,nr,nr,nr,nr,1.8,3.1,
06-08-2009,19,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,1.3,nr,1,1,2.2,nr,nr,1.4,nr,3.1,nr,2,nr,nr,nr,nr,1.8,1.8,
06-08-2009,20,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.9,nr,1.6,1.1,3.7,nr,nr,2.4,nr,1.1,nr,2.3,nr,nr,nr,nr,4.6,2.9,
06-08-2009,21,nr,nr,nr,nr,nr,2.6,nr,nr,nr,nr,4.2,nr,nr,nr,nr,nr,3,nr,2,2.1,4.2,nr,nr,3.3,nr,1.8,nr,3.9,nr,nr,nr,nr,3.3,3.2,
06-08-2009,22,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,3.6,nr,nr,nr,nr,nr,2.5,nr,2.4,2.3,3.5,nr,nr,3.6,nr,2.6,nr,3.3,nr,nr,nr,nr,2.5,2.7,
06-08-2009,23,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,3.6,nr,nr,nr,nr,nr,1.7,nr,2,1.8,3.3,nr,nr,2.9,nr,2.1,nr,3.3,nr,nr,nr,nr,2.4,2.4,
06-08-2009,24,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,3.5,nr,nr,nr,nr,nr,2.5,nr,1.7,1.9,2.9,nr,nr,3.2,nr,3.2,nr,3.1,nr,nr,nr,nr,1.4,1.6,
07-08-2009,1,nr,nr,nr,nr,nr,2.8,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,2.4,nr,2.7,1.6,2.8,nr,nr,3.1,nr,3.4,nr,2.9,nr,nr,nr,nr,1,1.1,
07-08-2009,2,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,2.4,nr,2.2,1.5,2.2,nr,nr,2.4,nr,2.5,nr,2.9,nr,nr,nr,nr,1.5,1,
07-08-2009,3,nr,nr,nr,nr,nr,1.9,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,2.8,nr,1.3,1.9,2.7,nr,nr,2.7,nr,2.6,nr,2.8,nr,nr,nr,nr,1.9,0.8,
07-08-2009,4,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,1.9,nr,1.1,1,2.9,nr,nr,2.1,nr,2.9,nr,2.9,nr,nr,nr,nr,1.5,1.2,
07-08-2009,5,nr,nr,nr,nr,nr,nr,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.5,nr,1.1,0.6,2.6,nr,nr,1.2,nr,2.3,nr,2.1,nr,nr,nr,nr,1.4,0.9,
07-08-2009,6,nr,nr,nr,nr,nr,0.9,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,1.1,nr,1,0.5,1.4,nr,nr,0.4,nr,0.6,nr,1.9,nr,nr,nr,nr,0.9,0.6,
07-08-2009,7,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.6,nr,1.1,0.4,2.5,nr,nr,0.4,nr,0.6,nr,2.1,nr,nr,nr,nr,1.2,1.1,
07-08-2009,8,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,0.2,nr,nr,nr,nr,nr,0.3,nr,0.6,0.4,2.9,nr,nr,0.4,nr,1.3,nr,1.6,nr,nr,nr,nr,1.3,1.4,
07-08-2009,9,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.3,nr,1.3,0.6,2.1,nr,nr,0.9,nr,1.1,nr,1,nr,nr,nr,nr,0.8,0.9,
07-08-2009,10,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1,nr,0.9,1.1,0.5,nr,nr,0.5,nr,0.8,nr,1,nr,nr,nr,nr,0.9,0.5,
07-08-2009,11,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,1,nr,0.8,0.7,0.2,nr,nr,0.7,nr,1.6,nr,0.8,nr,nr,nr,nr,0.6,0.3,
07-08-2009,12,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.4,nr,1.1,0.9,0.3,nr,nr,0.8,nr,1.1,nr,0.6,nr,nr,nr,nr,nr,1.4,
07-08-2009,13,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,1.7,nr,nr,nr,nr,nr,0.7,nr,0.9,0.8,1.1,nr,nr,0.8,nr,1.5,nr,1.6,nr,nr,nr,nr,nr,0.8,
07-08-2009,14,nr,nr,nr,nr,nr,1.9,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,1.2,nr,1.6,1.6,2,nr,nr,1.4,nr,1.6,nr,2.4,nr,nr,nr,nr,nr,2.1,
07-08-2009,15,nr,nr,nr,nr,nr,2.3,nr,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.6,nr,1.5,1.8,2.4,nr,nr,1.7,nr,2,nr,2.5,nr,nr,nr,nr,nr,2.3,
07-08-2009,16,nr,nr,nr,nr,nr,2.1,nr,nr,nr,nr,2.6,nr,nr,nr,nr,nr,1.1,nr,1.3,1.7,2.7,nr,nr,1.7,nr,1.7,nr,2.3,nr,nr,nr,nr,nr,2.1,
07-08-2009,17,nr,nr,nr,nr,nr,4.3,nr,nr,nr,nr,3.1,nr,nr,nr,nr,nr,1.4,nr,1.3,1.7,4.2,nr,nr,1.9,nr,2.5,nr,4,nr,nr,nr,nr,nr,3.6,
07-08-2009,18,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,4.3,nr,nr,nr,nr,nr,2.6,nr,2.6,3,4.1,nr,nr,3.5,nr,2.2,nr,4.4,nr,nr,nr,nr,nr,3.5,
07-08-2009,19,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,3.3,nr,nr,nr,nr,nr,2.5,nr,1.6,2,2.4,nr,nr,2.5,nr,3.7,nr,3.8,nr,nr,nr,nr,nr,3,
07-08-2009,20,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,0.3,nr,1.4,0.2,2.7,nr,nr,1,nr,3,nr,2.9,nr,nr,nr,nr,nr,2.6,
07-08-2009,21,nr,nr,nr,nr,nr,1.4,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,0.9,nr,1.1,0.7,2.6,nr,nr,1.2,nr,nr,nr,1.9,nr,nr,nr,nr,nr,2.3,
07-08-2009,22,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.1,nr,1.9,0.5,2.6,nr,nr,1.1,nr,nr,nr,2.4,nr,nr,nr,nr,nr,1.6,
07-08-2009,23,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,0.5,nr,1.5,0.6,1.9,nr,nr,1,nr,nr,nr,3.3,nr,nr,nr,nr,nr,1.8,
07-08-2009,24,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,2.9,nr,nr,nr,nr,nr,1.3,nr,1.1,1.8,1.9,nr,nr,1.8,nr,nr,nr,2.5,nr,nr,nr,nr,nr,1.9,
08-08-2009,1,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,2.1,nr,nr,nr,nr,nr,1.6,nr,1.5,1.8,2.6,nr,nr,3,nr,nr,nr,3.2,nr,nr,nr,nr,nr,0.5,
08-08-2009,2,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.5,nr,1,1,2,nr,nr,2,nr,nr,nr,2.4,nr,nr,nr,nr,nr,0.8,
08-08-2009,3,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.3,nr,0.9,0.5,nr,nr,nr,1.7,nr,nr,nr,1.9,nr,nr,nr,nr,nr,1.3,
08-08-2009,4,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.7,nr,1.6,0.5,2.4,nr,nr,0.4,nr,nr,nr,1.8,nr,nr,nr,nr,nr,0.3,
08-08-2009,5,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.2,nr,1.7,0.7,1.9,nr,nr,1,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.1,
08-08-2009,6,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,0.7,nr,nr,nr,nr,nr,0.8,nr,1.4,0.5,1.8,nr,nr,0.6,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.2,
08-08-2009,7,nr,nr,nr,nr,nr,0.3,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,0.6,nr,0.7,0.6,1.8,nr,nr,0.5,nr,nr,nr,2.2,nr,nr,nr,nr,nr,1.2,
08-08-2009,8,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.8,nr,0.2,0.2,2,nr,nr,0.4,nr,nr,nr,2.3,nr,nr,nr,nr,nr,0.2,
08-08-2009,9,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,1.2,nr,0.7,0.6,0.9,nr,nr,0.7,nr,nr,nr,1.6,nr,nr,nr,nr,nr,1.4,
08-08-2009,10,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.1,nr,0.9,0.9,1.8,nr,nr,0.5,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.3,
08-08-2009,11,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,1.2,nr,nr,nr,nr,nr,1.4,nr,1.1,1.1,0.7,nr,nr,1.3,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.5,
08-08-2009,12,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.4,nr,1.7,1.3,1.7,nr,nr,1.5,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1,
08-08-2009,13,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.1,nr,nr,nr,nr,nr,1.5,nr,1.6,1.4,1.8,nr,nr,1.6,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.3,
08-08-2009,14,nr,nr,nr,nr,nr,2.2,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,2,nr,1.9,1.3,1.5,nr,nr,2,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1,
08-08-2009,15,nr,nr,nr,nr,nr,3.4,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,2.8,nr,1.4,1.6,1.8,nr,nr,0.7,nr,nr,nr,1.2,nr,nr,nr,nr,nr,0.8,
08-08-2009,16,nr,nr,nr,nr,nr,2.8,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,2.1,nr,3.4,2,2.1,nr,nr,2.2,nr,nr,nr,2.9,nr,nr,nr,nr,nr,1.9,
08-08-2009,17,nr,nr,nr,nr,nr,3.5,nr,nr,nr,nr,2.2,nr,nr,nr,nr,nr,1.9,nr,1.3,0.3,5,nr,nr,1.4,nr,nr,nr,4.3,nr,nr,nr,nr,nr,4.3,
08-08-2009,18,nr,nr,nr,nr,nr,4.3,nr,nr,nr,nr,4.3,nr,nr,nr,nr,nr,2.3,nr,3.9,3.4,4.1,nr,nr,4,nr,nr,nr,4,nr,nr,nr,nr,nr,3.1,
08-08-2009,19,nr,nr,nr,nr,nr,1.5,nr,nr,nr,nr,2,nr,nr,nr,nr,nr,3.7,nr,2.6,1.9,3.9,nr,nr,3.6,nr,nr,nr,3.1,nr,nr,nr,nr,nr,2.1,
08-08-2009,20,nr,nr,nr,nr,nr,1.9,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,2.8,nr,1.4,1.5,3.6,nr,nr,2.7,nr,nr,nr,2.8,nr,nr,nr,nr,nr,2.6,
08-08-2009,21,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,2,nr,1.1,1.2,2.3,nr,nr,2,nr,nr,nr,2.5,nr,nr,nr,nr,nr,0.5,
08-08-2009,22,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1.4,nr,0.2,1.9,0.6,nr,nr,1.6,nr,nr,nr,1.8,nr,nr,nr,nr,nr,0.5,
08-08-2009,23,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.5,nr,0.8,0.7,1.1,nr,nr,1.3,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1,
08-08-2009,24,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.4,nr,0.7,0.7,1.5,nr,nr,1,nr,nr,nr,nr,nr,nr,nr,nr,nr,1,
09-08-2009,1,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.2,nr,0.2,0.2,0.8,nr,nr,0.3,nr,1.3,nr,0.3,nr,nr,nr,nr,nr,0.8,
09-08-2009,2,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,0.4,nr,nr,nr,nr,nr,0.4,nr,0.9,0.4,1.2,nr,nr,0.9,nr,0.4,nr,0.6,nr,nr,nr,nr,nr,0.9,
09-08-2009,3,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.4,nr,1.2,0.2,1.5,nr,nr,0.4,nr,0.4,nr,0.8,nr,nr,nr,nr,nr,0.9,
09-08-2009,4,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,0.3,nr,nr,nr,nr,nr,0.4,nr,1.1,0.2,0.6,nr,nr,0.1,nr,0.9,nr,0.7,nr,nr,nr,nr,nr,0.5,
09-08-2009,5,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,0.5,nr,nr,nr,nr,nr,0.7,nr,0.9,0.7,1.5,nr,nr,1.2,nr,1,nr,1.6,nr,nr,nr,nr,nr,1.2,
09-08-2009,6,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.9,nr,0.9,0.7,1.5,nr,nr,0.3,nr,0.7,nr,1.5,nr,nr,nr,nr,nr,1.5,
09-08-2009,7,nr,nr,nr,nr,nr,0.1,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,0.9,nr,1.1,0.8,0.9,nr,nr,0.6,nr,0.8,nr,1.5,nr,nr,nr,nr,nr,1,
09-08-2009,8,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.1,nr,0.3,0.6,0.9,nr,nr,0.2,nr,1,nr,1.5,nr,nr,nr,nr,nr,0.7,
09-08-2009,9,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.5,nr,0.4,0.4,1.5,nr,nr,0.2,nr,1,nr,1.6,nr,nr,nr,nr,nr,1.3,
09-08-2009,10,nr,nr,nr,nr,nr,0.7,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,0.2,nr,1,1,0.8,nr,nr,0.7,nr,1,nr,1.3,nr,nr,nr,nr,nr,0.5,
09-08-2009,11,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,1.8,nr,nr,nr,nr,nr,0.5,nr,1.3,1.5,1.3,nr,nr,1,nr,1.7,nr,1.2,nr,nr,nr,nr,nr,0.8,
09-08-2009,12,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,0.6,nr,1.4,1.7,0.9,nr,nr,1.6,nr,1.2,nr,2.2,nr,nr,nr,nr,nr,1.1,
09-08-2009,13,nr,nr,nr,nr,nr,1.1,nr,nr,nr,nr,1.8,nr,nr,nr,nr,nr,1.1,nr,0.9,1.2,1,nr,nr,1.6,nr,1.8,nr,1.3,nr,nr,nr,nr,nr,1.1,
09-08-2009,14,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,0.9,nr,0.7,1,1,nr,nr,1.5,nr,1.5,nr,1.1,nr,nr,nr,nr,nr,0.7,
09-08-2009,15,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,1.5,nr,nr,nr,nr,nr,1,nr,0.9,0.6,1.3,nr,nr,0.4,nr,2.1,nr,0.5,nr,nr,nr,nr,nr,1.2,
09-08-2009,16,nr,nr,nr,nr,nr,2.3,nr,nr,nr,nr,1,nr,nr,nr,nr,nr,1.2,nr,3.7,0.5,1,nr,nr,2.2,nr,2.8,nr,1,nr,nr,nr,nr,nr,0.8,
09-08-2009,17,nr,nr,nr,nr,nr,3,nr,nr,nr,nr,1.6,nr,nr,nr,nr,nr,2.5,nr,3.9,2.7,1.9,nr,nr,2.6,nr,0.8,nr,2.3,nr,nr,nr,nr,nr,1,
09-08-2009,18,nr,nr,nr,nr,nr,2.1,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.3,nr,1.8,1.1,1.7,nr,nr,0.4,nr,0.7,nr,3.2,nr,nr,nr,nr,nr,1.9,
09-08-2009,19,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,3,nr,nr,nr,nr,nr,2.9,nr,1.6,1.9,1.9,nr,nr,1.9,nr,0.5,nr,3.9,nr,nr,nr,nr,nr,1,
09-08-2009,20,nr,nr,nr,nr,nr,1.3,nr,nr,nr,nr,3.2,nr,nr,nr,nr,nr,3.3,nr,1.7,2,1,nr,nr,3.3,nr,3.3,nr,3.3,nr,nr,nr,nr,nr,0.6,
09-08-2009,21,nr,nr,nr,nr,nr,0.4,nr,nr,nr,nr,2.7,nr,nr,nr,nr,nr,2.7,nr,1.4,1.8,1.2,nr,nr,3.5,nr,2.6,nr,3.3,nr,nr,nr,nr,nr,0.3,
09-08-2009,22,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,2.4,nr,nr,nr,nr,nr,2.2,nr,1.3,1.2,nr,nr,nr,2.9,nr,3.1,nr,2.9,nr,nr,nr,nr,nr,1,
09-08-2009,23,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,1.7,nr,nr,nr,nr,nr,2,nr,1.6,1.1,1.7,nr,nr,1.9,nr,1.3,nr,2.3,nr,nr,nr,nr,nr,0.9,
09-08-2009,24,nr,nr,nr,nr,nr,0.6,nr,nr,nr,nr,1.4,nr,nr,nr,nr,nr,1.9,nr,1.3,0.9,0.3,nr,nr,1.1,nr,2,nr,2,nr,nr,nr,nr,nr,1,
10-08-2009,1,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.4,nr,0.8,0.6,1.7,nr,nr,0.3,nr,1.7,nr,1.6,nr,nr,nr,nr,nr,0.7,
10-08-2009,2,nr,nr,nr,nr,nr,1,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,1.4,nr,1.2,0.8,1.1,nr,nr,0.9,nr,0.5,nr,1.6,nr,nr,nr,nr,nr,0.1,
10-08-2009,3,nr,nr,nr,nr,nr,0.9,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,1.4,nr,1.3,0.5,1.6,nr,nr,1,nr,0.9,nr,1.5,nr,nr,nr,nr,nr,0.8,
10-08-2009,4,nr,nr,nr,nr,nr,0.2,nr,nr,nr,nr,0.9,nr,nr,nr,nr,nr,0.6,nr,0.3,0.7,1.5,nr,nr,1.4,nr,1.4,nr,2,nr,nr,nr,nr,nr,0.4,
10-08-2009,5,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,0.6,nr,nr,nr,nr,nr,0.4,nr,1.4,0.5,1.8,nr,nr,0.6,nr,1.2,nr,2.1,nr,nr,nr,nr,nr,0.1,
10-08-2009,6,nr,nr,nr,nr,nr,0.8,nr,nr,nr,nr,1.3,nr,nr,nr,nr,nr,1.5,nr,0.8,0.4,1.3,nr,nr,0.8,nr,1.1,nr,2.2,nr,nr,nr,nr,nr,0.5,
10-08-2009,7,nr,nr,nr,nr,nr,1.2,nr,nr,nr,nr,0.8,nr,nr,nr,nr,nr,1.7,nr,1.2,0.6,2,nr,nr,0.7,nr,0.4,nr,2.2,nr,nr,nr,nr,nr,0.5,
10-08-2009,8,nr,nr,nr,nr,nr,1.5,nr,nr,nr,nr,1.7,nr,nr,nr,nr,nr,1.8,nr,1.1,1.1,3.4,nr,nr,1.6,nr,0.1,nr,2.5,nr,nr,nr,nr,nr,1.1,
10-08-2009,9,nr,nr,nr,nr,nr,1.6,nr,nr,nr,nr,2.5,nr,nr,nr,nr,nr,2.4,nr,1.5,2,2.6,nr,nr,1.8,nr,2.9,nr,2.7,nr,nr,nr,nr,nr,1.1,
10-08-2009,10,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,1.8,nr,1.6,2.1,3.1,nr,nr,1.4,nr,1.8,nr,2.8,nr,nr,nr,nr,nr,0.6,
10-08-2009,11,nr,nr,nr,nr,nr,1.7,nr,nr,nr,nr,1.9,nr,nr,nr,nr,nr,0.9,nr,1.5,1.6,2.7,nr,nr,1.3,nr,1.8,nr,1.9,nr,nr,nr,nr,nr,1.7,
10-08-2009,12,nr,nr,nr,nr,nr,0.5,nr,nr,nr,nr,2.3,nr,nr,nr,nr,nr,1.2,nr,1.7,1.6,1.9,nr,nr,1.9,nr,1.6,nr,2.1,nr,nr,nr,nr,nr,1.6,
